Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,Complexity Average,Owned Users,Strategy,Thematic,Children,Party,Abstract,War,Family,Customizable
2017.0,2,4,90,14,6080,7.73,3.34,8295.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,3,12,30,8,16717,7.45,1.19,23123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,4,120,12,3040,8.17,3.38,4475.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007.0,2,5,120,10,9820,7.54,3.13,8235.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,15,8,32277,7.35,1.21,53458.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,1,4,90,14,5507,7.85,3.32,9373.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2008.0,1,5,30,12,14763,7.44,2.96,20742.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,3,5,45,10,16721,7.4,2.3,20163.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,5,180,14,11489,7.51,3.22,21229.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,4,120,12,3491,8.02,3.05,6591.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,5,120,14,7881,7.65,3.42,17767.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,2,2,30,12,15652,7.42,1.9,19273.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,4,60,9,10358,7.52,2.51,12969.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,5,120,12,7517,7.58,3.09,8254.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016.0,1,6,120,12,8821,7.53,2.54,12774.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,30,14,4275,7.93,2.18,6945.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2010.0,2,5,90,12,8022,7.55,3.09,7663.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,240,14,7763,7.63,3.78,10095.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,1,5,120,13,4771,7.79,3.03,6694.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,1,5,120,12,11583,7.49,2.88,16369.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,90,13,14150,7.41,2.57,14615.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,2,5,240,14,4034,7.85,3.98,4755.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,6,180,12,5728,7.69,3.5,6351.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,2,60,14,4296,7.9,2.25,9475.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,1,4,90,12,8409,7.54,2.31,13865.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,2,2,200,12,4785,7.8,3.45,7224.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018.0,2,6,120,12,2301,8.36,3.08,4515.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013.0,2,2,90,14,5645,7.74,2.7,9235.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,5,150,14,4583,7.88,3.07,7425.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2004.0,2,4,180,14,3833,7.88,4.31,5508.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,1,4,120,12,2819,8.25,2.76,5281.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,6,90,14,6615,7.66,2.78,11185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,4,120,14,4585,7.92,3.14,5729.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,2,2,20,9,29596,7.32,2.33,38724.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,2,20,8,15161,7.4,1.71,22904.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017.0,2,6,60,14,9741,7.48,2.03,12131.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012.0,2,2,90,13,7379,7.64,3.67,12922.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,5,45,8,18546,7.37,1.77,24002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019.0,1,4,90,14,2758,8.22,2.84,5942.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015.0,2,4,90,13,12875,7.43,2.53,19729.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,1,4,120,13,3425,7.99,3.15,8838.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,5,80,8,61747,7.26,2.36,82113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,4,30,8,13125,7.39,2.16,22499.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015.0,2,7,42,10,32087,7.3,1.91,48903.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009.0,2,4,90,12,12875,7.39,3.56,14398.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018.0,2,4,30,14,3869,7.95,2.29,6228.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,4,60,12,6323,7.63,2.66,11068.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014.0,2,2,10,8,5667,7.65,1.05,7992.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,4,8,30,12,12846,7.4,1.08,18222.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2013.0,2,4,60,10,10275,7.43,2.75,11033.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2010.0,2,4,240,13,14425,7.41,3.89,19353.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,1,4,180,14,5686,7.74,2.47,10696.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,6,60,14,13721,7.4,2.66,19087.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999.0,2,4,90,10,17918,7.34,2.8,23043.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,4,90,12,6424,7.58,3.24,8873.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,1,5,45,14,15720,7.37,2.16,27784.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,180,13,12724,7.41,3.24,17407.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,3,5,50,10,7503,7.52,2.21,10285.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,5,10,30,13,35929,7.28,1.61,55363.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013.0,1,4,80,13,9027,7.45,2.97,10946.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015.0,2,6,90,14,8893,7.46,2.2,11725.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,1,4,60,12,19412,7.32,2.91,25430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964.0,2,6,90,12,18214,7.34,2.5,23111.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,2,120,14,4589,7.85,3.16,9300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008.0,3,6,30,8,50684,7.26,1.22,69850.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020.0,1,4,90,12,2757,8.16,3.5,7744.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2012.0,2,2,30,13,12323,7.38,2.35,17885.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,4,45,8,35214,7.27,1.98,53368.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,2,6,360,12,3568,7.91,4.17,5101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006.0,1,4,30,13,13294,7.4,2.61,13812.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012.0,2,4,20,10,56013,7.23,1.19,92896.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,2,6,120,14,3181,8.16,3.89,9178.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016.0,2,6,60,12,6082,7.62,2.78,10856.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,2,4,60,8,20470,7.31,1.71,29331.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,5,120,12,6908,7.54,3.33,9511.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1986.0,3,5,240,14,5228,7.63,4.32,7213.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,60,11,11960,7.46,2.08,24045.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,4,45,8,12028,7.36,1.64,16525.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,5,75,10,12243,7.34,2.75,12196.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004.0,2,4,60,10,22239,7.25,2.29,24129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,1,4,90,14,5156,7.66,2.92,7757.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,1,4,120,10,9766,7.38,3.13,12778.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,3,5,90,12,9088,7.4,2.91,7233.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,5,100,12,10791,7.35,3.1,9788.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,2,4,120,12,16327,7.29,2.82,19942.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,1,8,120,10,4138,7.78,2.16,12027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,3,6,30,10,23898,7.22,1.26,28540.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,5,125,13,4723,7.65,3.59,5615.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004.0,2,4,60,10,14545,7.3,2.47,11985.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,2,45,14,6650,7.52,2.48,9172.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,4,120,14,10336,7.38,2.33,13609.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,4,240,14,5185,7.62,3.59,6107.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,4,45,8,8824,7.42,1.98,13520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,4,60,12,7627,7.46,2.27,10923.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017.0,1,6,75,14,11747,7.38,2.82,22122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2006.0,2,5,60,8,8717,7.41,2.24,10963.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,2,6,180,12,5491,7.62,3.44,6333.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011.0,2,6,30,8,57621,7.18,1.49,82759.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,2,7,360,12,7111,7.5,3.66,10060.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018.0,1,6,180,14,4896,7.78,3.27,9371.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,2,60,12,6707,7.53,2.78,9553.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,1,5,90,12,6130,7.53,3.06,9008.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,4,90,14,2543,8.46,3.01,5234.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,4,120,12,4196,7.69,3.79,4487.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,1,6,60,14,10174,7.36,2.08,16047.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,4,60,10,5841,7.52,2.07,9109.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018.0,2,4,50,14,7386,7.45,2.02,10236.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,8,15,10,17032,7.26,1.27,29502.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1985.0,2,2,480,14,3490,7.99,4.73,5739.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1999.0,2,2,30,10,37280,7.18,1.5,51748.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020.0,1,4,45,13,2986,8.0,2.19,5978.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012.0,1,4,90,7,16743,7.3,2.71,32616.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2017.0,1,5,90,12,3632,8.04,4.03,7907.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,1,2,180,12,1651,8.78,4.05,4978.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,2,4,60,14,1536,8.8,3.13,5197.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,5,120,13,9105,7.36,2.96,11631.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,4,100,12,6962,7.42,3.14,6564.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,60,10,11842,7.29,2.64,14361.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,2,2,120,12,3354,7.85,3.17,3095.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005.0,1,8,240,14,36786,7.26,3.58,48505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,60,12,14865,7.25,2.74,18817.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,5,90,14,5727,7.55,2.6,8895.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,4,45,10,14853,7.29,1.97,22404.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,3,210,14,2775,7.97,3.51,3916.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017.0,2,4,90,14,4458,7.61,2.69,6990.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017.0,1,4,90,12,5220,7.55,3.06,7106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,2,120,14,7427,7.4,3.04,8921.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,5,45,13,5525,7.52,2.11,6640.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014.0,2,4,60,14,10215,7.33,2.32,12929.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015.0,4,16,60,17,3491,7.79,1.06,6612.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,1,4,240,13,10524,7.39,2.96,19170.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011.0,2,6,45,10,20947,7.2,2.21,32892.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,4,90,14,3159,7.91,2.8,6810.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011.0,2,5,60,10,6675,7.42,2.99,7593.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,5,70,10,8686,7.32,2.67,8092.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,1,4,90,14,4335,7.62,3.4,5982.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,60,8,11050,7.29,2.21,15563.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,3,5,60,13,7555,7.42,2.59,13217.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2004.0,2,4,90,8,7803,7.44,2.29,12318.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,1,5,60,8,3858,7.71,2.45,7133.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2016.0,2,5,120,12,3895,7.72,3.68,6213.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,5,90,13,18339,7.19,2.43,17099.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,5,150,14,3192,7.79,3.71,3572.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018.0,2,4,75,10,4687,7.58,2.52,6568.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,6,40,10,7914,7.36,1.74,10509.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,1,4,45,12,2643,8.02,1.88,7605.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014.0,2,5,30,8,9398,7.3,2.06,14711.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,2,2,60,10,9091,7.36,2.76,10804.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013.0,2,4,90,10,5501,7.47,2.99,7241.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1999.0,3,5,60,12,8468,7.33,2.28,10361.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,1,5,100,12,4124,7.62,2.86,6581.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,3,4,180,17,7172,7.46,2.71,9373.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005.0,2,2,30,14,5656,7.47,2.2,6958.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,3,5,60,14,29603,7.14,1.65,45096.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007.0,2,4,30,10,15008,7.19,1.68,18939.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2003.0,3,5,90,12,8564,7.32,3.04,9578.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013.0,1,5,45,10,2919,7.92,3.07,4764.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,1,4,30,10,4915,7.53,2.36,8628.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,1,8,75,12,3648,7.73,2.36,6701.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010.0,2,2,90,14,2644,8.0,2.74,4839.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016.0,2,4,40,14,7890,7.4,2.18,14296.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013.0,2,4,120,10,3712,7.67,2.24,5129.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,3,6,45,10,14213,7.21,1.14,20841.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2005.0,2,5,240,13,11319,7.3,3.34,13682.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1994.0,2,2,180,12,5267,7.54,2.98,6428.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,1,4,120,12,3401,7.97,3.34,6653.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,5,45,10,25599,7.14,2.05,43800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,2,30,9,7897,7.33,2.06,11869.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019.0,2,6,30,8,8042,7.33,1.15,14054.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011.0,2,5,180,13,12747,7.29,3.24,18478.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013.0,2,4,150,12,3910,7.62,4.29,5126.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,1,2,180,12,4315,7.59,3.63,8633.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,45,14,8975,7.3,2.25,13372.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,2,8,30,6,9645,7.25,1.13,10190.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,2,4,90,14,7293,7.32,2.85,8826.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2018.0,3,8,45,8,3744,7.67,1.51,6626.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,90,13,6281,7.36,2.88,5776.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014.0,2,6,40,10,24739,7.12,1.82,34522.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012.0,2,5,240,14,7373,7.34,3.73,9903.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010.0,2,5,25,8,38927,7.08,1.7,63682.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999.0,2,2,20,8,7624,7.31,1.74,11866.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995.0,3,4,120,10,101510,7.15,2.32,154531.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012.0,2,4,90,10,15017,7.21,2.77,25407.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016.0,2,4,80,10,4843,7.47,2.78,6457.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,6,40,8,2237,8.19,2.13,4611.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,5,60,8,14766,7.22,2.5,21057.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012.0,1,4,120,13,3875,7.59,2.91,6137.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999.0,1,4,240,14,3079,7.73,4.18,4235.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,5,90,8,9799,7.27,2.59,16217.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,2,8,60,10,48360,7.08,2.05,64387.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,5,30,14,12228,7.2,1.94,19917.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2005.0,3,7,80,10,25447,7.12,2.57,31336.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013.0,2,6,60,13,9358,7.25,3.11,12505.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,2,4,90,12,5134,7.42,2.83,4181.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,4,40,10,11784,7.2,2.01,16907.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,2,4,90,12,6546,7.34,2.36,8663.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012.0,1,5,45,13,4991,7.43,2.91,4535.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,1,1,25,13,16501,7.14,2.14,28513.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,3,10,10,8,21482,7.14,1.39,36819.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.0,2,6,30,8,5449,7.43,1.22,8198.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2008.0,4,18,60,12,3122,7.71,1.19,4622.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014.0,1,4,180,0,2258,8.07,4.06,5520.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019.0,1,4,90,10,3885,7.61,2.77,7311.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2017.0,2,2,30,10,8895,7.25,1.59,17832.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,3,5,90,12,3180,7.83,2.83,7713.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2012.0,2,6,60,14,12435,7.16,2.24,13747.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2,4,90,7,4451,7.57,2.41,12306.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,2,5,75,10,6825,7.31,2.44,7721.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,1,4,60,14,1383,8.75,2.91,3962.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2010.0,2,4,135,12,4447,7.49,4.21,4616.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,4,60,14,8502,7.23,2.76,12201.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004.0,1,4,45,10,15633,7.12,1.92,18779.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006.0,2,4,60,10,18128,7.1,2.26,20314.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018.0,2,2,45,14,9343,7.28,2.46,14271.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2007.0,2,2,60,13,3223,7.66,2.54,4817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016.0,1,4,360,12,3406,7.65,4.09,6658.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019.0,2,4,120,12,3006,7.75,3.85,4625.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,4,60,10,16757,7.13,2.28,27416.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009.0,1,6,120,12,11581,7.2,2.16,16544.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2007.0,2,4,60,10,7935,7.25,2.54,7634.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,2,4,25,8,8016,7.26,2.09,16189.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475.0,2,2,60,6,28745,7.13,3.7,40068.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015.0,2,5,150,10,3170,7.68,3.8,4799.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017.0,1,4,90,12,3024,7.71,2.74,6336.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,2,4,45,8,13444,7.15,1.75,19594.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013.0,1,4,90,13,12022,7.2,2.71,18203.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1994.0,2,8,120,12,22465,7.08,2.43,25878.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,3,5,100,12,7087,7.28,2.99,8352.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
